TRANSACTION_NUMBER,INSTANCE_DATE,GROUP_EN,PROCEDURE_EN,IS_OFFPLAN_EN,IS_FREE_HOLD_EN,USAGE_EN,AREA_EN,PROP_TYPE_EN,PROP_SB_TYPE_EN,TRANS_VALUE,PROCEDURE_AREA,ACTUAL_AREA,ROOMS_EN,PARKING,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,TOTAL_BUYER,TOTAL_SELLER,MASTER_PROJECT_EN,PROJECT_EN
"190-682-2026","2026-03-09 11:54:32","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1371615","126.08","126.08","2 B/R","P-64","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-683-2026","2026-03-09 13:34:14","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","1188000","104.1","104.1","2 B/R","G-111","","","","0","0","","HOLLAND GARDENS "
"190-684-2026","2026-03-09 13:19:27","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","568543","100.05","100.05","2 B/R","G-105","","","","0","0","","HOLLAND GARDENS "
"190-686-2026","2026-03-09 14:14:07","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","742204","90.98","90.98","2 B/R","P-44","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-689-2026","2026-03-09 16:10:52","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Wadi Al Safa 7","Unit","Flat","1320000","130.62","130.62","3 B/R","B-19","","","","0","0","","Rukan Residence"
"190-690-2026","2026-03-09 17:03:41","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","2475000","120.05","120.05","2 B/R","L1-65","","","","0","0","","Palace Beach Residence"
"190-691-2026","2026-03-10 14:49:09","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARJAN","Unit","Flat","378749","39.75","39.75","Studio","G-09","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","0","0","","Avelon Boulevard"
"190-693-2026","2026-03-10 11:40:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARJAN","Unit","Flat","640000","51.94","51.94","1 B/R","P4-58","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","0","0","","SKYZ By Danube"
"190-694-2026","2026-03-10 11:09:20","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1291700","141.52","141.52","2 B/R","P1-08","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","Hadley Heights"
"190-695-2026","2026-03-10 11:22:00","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1321259","128.37","128.37","2 B/R","P-57","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-696-2026","2026-03-10 11:25:47","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1100000","107.06","107.06","2 B/R","P-62","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-697-2026","2026-03-10 11:58:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SILICON OASIS","Unit","Flat","1256000","111.4","111.4","2 B/R","G-118","","","IMG World Adventures","0","0","","AURA ELEGANCE"
"190-698-2026","2026-03-10 11:24:49","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","840900","96.93","96.93","1 B/R","P-12","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","PARK LANE 2 BY HEILBRONN"
"190-699-2026","2026-03-10 11:25:39","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","TOWN SQUARE","Unit","Flat","780000","61.44","61.44","1 B/R","B-253","","","Dubai Cycling Course","0","0","","RAWDA APARTMENTS"
"190-700-2026","2026-03-10 11:28:14","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","699999.47","74.11","74.11","1 B/R","P2-111","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Luma Park Views"
"190-702-2026","2026-03-10 12:17:21","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1120000","96.96","96.96","2 B/R","GZ2I67","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","MIDTOWN - DANIA"
"190-703-2026","2026-03-10 11:47:27","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","757416","118.45","118.45","2 B/R","G-131","","","","0","0","","The Hamilton"
"190-704-2026","2026-03-10 12:13:48","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SILICON OASIS","Unit","Flat","1000000","69.19","69.19","1 B/R","G-26","","","","0","0","","ALTIA ONE"
"190-705-2026","2026-03-10 12:49:04","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1680000","110.53","110.53","2 B/R","P2-20","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","0","0","","NOBLES"
"190-708-2026","2026-03-11 09:27:53","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","AL FURJAN","Unit","Flat","1152000","107.07","107.07","2 B/R","P2-109","","","","0","0","","EQUITI HOME"
"190-709-2026","2026-03-11 10:29:27","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Hotel Rooms","400000","28.13","28.13","Studio","EU","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","The Community"
"190-710-2026","2026-03-11 10:58:31","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","915341","105.93","105.93","2 B/R","GZ5C73","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","MIDTOWN - MESK"
"190-712-2026","2026-03-11 10:48:23","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","770888","71.86","71.86","1 B/R","G-73","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-713-2026","2026-03-11 11:03:57","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","MINA RASHID","Unit","Flat","2387786","153.42","153.42","3 B/R","B1-137, B1-138","Al Ghubaiba Metro Station","Dubai Mall","Burj Khalifa","0","0","","Seagate"
"190-718-2026","2026-03-11 13:03:27","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","848000","74.35","74.35","1 B/R","B-266","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Binghatti Phoenix"
"190-722-2026","2026-03-13 12:25:00","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","634562","102.24","102.24","1 B/R","P1-13","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","Pearl House II By Imtiaz"
"190-725-2026","2026-03-12 10:17:31","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1775942","120.59","120.59","3 B/R","P3-35,P3-36","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Luma Park Views"
"190-726-2026","2026-03-12 10:14:17","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1291020","106.73","106.73","2 B/R","P-49","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-728-2026","2026-03-12 11:51:43","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","AL FURJAN","Unit","Flat","1320000","143.1","143.1","3 B/R","P2-189,P2-190","","","","0","0","","EQUITI HOME"
"190-729-2026","2026-03-12 12:13:34","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI SPORTS CITY","Unit","Flat","1120000","60.41","60.41","1 B/R","B1-85","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","CONDOR GOLF LINKS 18"
"190-730-2026","2026-03-12 12:17:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI SPORTS CITY","Unit","Flat","801000","59.86","59.86","1 B/R","B1-90","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","CONDOR GOLF LINKS 18"
"190-732-2026","2026-03-12 14:17:18","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","1172332","73.68","73.68","1 B/R","P07-040","","","","0","0","","Beach Mansion"
"190-733-2026","2026-03-13 11:35:55","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1560000","132.19","132.19","2 B/R","P3-48","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","Hadley Heights"
"190-735-2026","2026-03-12 14:43:05","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","1452521","132.69","132.69","2 B/R","B-009","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Milestone Residences"
"190-736-2026","2026-03-12 15:20:50","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Zaabeel Second","Unit","Flat","3920000","169.84","169.84","3 B/R","G-414,G-415","Financial Centre","Dubai Mall","Burj Khalifa","0","0","","Downtown Views II"
"190-737-2026","2026-03-13 11:29:06","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","400000","48.32","48.32","Studio","B1-01","Dubai Internet City","Marina Mall","Sports City Swimming Academy","0","0","","Marwa Heights"
"190-738-2026","2026-03-13 11:09:29","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","452038","66.17","66.17","1 B/R","G-278","","","","0","0","","The Hamilton"
"190-739-2026","2026-03-13 09:56:26","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1406126","117.05","117.05","2 B/R","P-17","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","PARK LANE 2 BY HEILBRONN"
"190-741-2026","2026-03-13 10:08:00","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SILICON OASIS","Unit","Flat","1200000","111.24","111.24","2 B/R","G-85","","","IMG World Adventures","0","0","","AURA ELEGANCE"
"190-744-2026","2026-03-13 11:04:34","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1096009","78.89","78.89","1 B/R","P2-94","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Luma Park Views"
"190-747-2026","2026-03-13 15:57:20","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1506135","154.51","154.51","3 B/R","B3-002, B3-003","Creek Metro Station","City Centre Mirdif","Dubai International Airport","0","0","","Palace Residences - North"
"190-750-2026","2026-03-16 12:21:30","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI HILLS","Unit","Flat","361765","59.96","59.96","1 B/R","P-1004","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","0","0","","Park Field"
"190-751-2026","2026-03-16 13:39:04","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","823009","74.16","74.16","1 B/R","G-71","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-752-2026","2026-03-16 11:37:19","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SILICON OASIS","Unit","Flat","880000","73.45","73.45","1 B/R","G-125","","","IMG World Adventures","0","0","","AURA ELEGANCE"
"190-753-2026","2026-03-16 11:44:01","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI HILLS","Unit","Flat","2080000","96.35","96.35","2 B/R","G-0014","First Abu Dhabi Bank Metro Station","Mall of the Emirates","Motor City","0","0","","Park Horizon"
"190-755-2026","2026-03-16 12:06:29","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1287766.09","126.08","126.08","2 B/R","P-60","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-756-2026","2026-03-16 17:10:01","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","770000","74.17","74.17","1 B/R","G-22","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-759-2026","2026-03-16 13:33:20","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","LIWAN","Unit","Flat","828000","78.92","78.92","1 B/R","G-67","","","IMG World Adventures","0","0","","Celine By Vision"
"190-760-2026","2026-03-16 14:11:31","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","AL FURJAN","Unit","Flat","732000","84.26","84.26","1 B/R","B-31","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","","EQUITI ARCADE"
"190-761-2026","2026-03-16 13:54:44","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1058911","80.11","80.11","1 B/R","P4-23","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Luma Park Views"
"190-763-2026","2026-03-17 08:49:32","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","721141","74.17","74.17","1 B/R","G-53","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-764-2026","2026-03-17 09:52:59","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","570000","63.22","63.22","1 B/R","BZ3M14","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","MIDTOWN - NOOR"
"190-766-2026","2026-03-17 11:12:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE TRIANGLE","Unit","Flat","920000","67.88","67.88","1 B/R","G-006","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Milestone Residences"
"190-767-2026","2026-03-17 13:33:23","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","LIWAN","Unit","Flat","786400","74.48","74.48","1 B/R","G-55","","","IMG World Adventures","0","0","","Celine By Vision"
"190-769-2026","2026-03-17 10:23:20","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARJAN","Unit","Flat","399620","43.35","43.35","Studio","G-94","Sharaf Dg Metro Station","Mall of the Emirates","Motor City","0","0","","Avelon Boulevard"
"190-770-2026","2026-03-17 11:04:20","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","TOWN SQUARE","Unit","Flat","728000","55.14","55.14","1 B/R","G-116","","","Dubai Cycling Course","0","0","","ASCOT RESIDENCES"
"190-775-2026","2026-03-18 09:28:55","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI CREEK HARBOUR","Unit","Flat","1000000","102.13","102.13","2 B/R","B2-A65","Creek Metro Station","City Centre Mirdif","Dubai International Airport","0","0","","Palace Residences - Dubai Creek Harbour"
"190-779-2026","2026-03-17 13:47:55","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yelayiss 2","Unit","Flat","389443","62.75","62.75","1 B/R","G-4","","","","0","0","","The Hamilton"
"190-780-2026","2026-03-17 18:20:50","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1156411.76","108.1","108.1","2 B/R","GZ5C51","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","MIDTOWN - MESK"
"190-781-2026","2026-03-17 22:35:46","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","960000","108.1","108.1","2 B/R","GZ5B36","Harbour Tower","Ibn-e-Battuta Mall","Sports City Swimming Academy","0","0","","MIDTOWN - MESK"
"190-782-2026","2026-03-18 10:41:03","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","AL FURJAN","Unit","Flat","1440000","118.55","118.55","2 B/R","G-08","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","","AMALIA RESIDENCES"
"190-784-2026","2026-03-18 10:45:04","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","DUBAI PRODUCTION CITY","Unit","Flat","1057852","88.25","88.25","2 B/R","P-22","Damac Properties","Marina Mall","Sports City Swimming Academy","0","0","","Viera Residences"
"190-786-2026","2026-03-18 11:58:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SOBHA HEARTLAND","Unit","Flat","2500000","136.46","136.46","3 B/R","P4-69, P4-70","","","","0","0","","Sobha Hartland - The Crest"
"190-787-2026","2026-03-18 11:45:43","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1108904","78.89","78.89","1 B/R","P2-21","Nakheel Metro Station","Marina Mall","Sports City Swimming Academy","0","0","","Luma Park Views"
"190-788-2026","2026-03-18 12:59:34","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","SILICON OASIS","Unit","Flat","1120000","76.28","76.28","1 B/R","G-132","","","","0","0","","ALTIA ONE"
"190-790-2026","2026-03-18 12:02:23","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","982552","72.75","72.75","1 B/R","P-31","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","PARK LANE 2 BY HEILBRONN"
"190-793-2026","2026-03-18 15:42:22","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Um Suqaim Third","Unit","Flat","3960000","170.45","170.45","3 B/R","B-228, B-229","","","","0","0","","Al Jazi - Madinat Jumeriah Living "
"190-794-2026","2026-03-18 13:59:07","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","JUMEIRAH VILLAGE CIRCLE","Unit","Flat","1423270","133.8","133.8","2 B/R","G-04","Dubai Internet City","Mall of the Emirates","Sports City Swimming Academy","0","0","","PARK LANE 2 BY HEILBRONN"
"190-796-2026","2026-03-18 15:22:54","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","LIWAN","Unit","Flat","784000","74.48","74.48","1 B/R","G-29","","","IMG World Adventures","0","0","","Celine By Vision"
"219-100-2026","2026-03-12 11:18:18","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","PALM JUMEIRAH","Unit","Flat","1440991.58","48.67","48.67","Studio","B3-40","Palm Jumeirah","Marina Mall","Burj Al Arab","0","0","","THE PALM TOWER"
"219-102-2026","2026-03-17 11:31:37","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","DUBAI HARBOUR","Unit","Flat","2724263.32","65.23","130.5","2 B/R","M-1","","","","0","0","","Grand Bleu Tower interiors by Elie Saab"
"219-52-2026","2026-02-10 15:02:56","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","BUSINESS BAY","Unit","Flat","1050322.12","40.59","81.19","1 B/R","B3-009","Business Bay Metro Station","Dubai Mall","Downtown Dubai","0","0","","WEST FIVE BUSINESS BAY RESIDENCES"
"219-67-2026","2026-02-04 13:33:12","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","BURJ KHALIFA","Unit","Flat","4160069","105.51","105.51","2 B/R","P5-5043","Buj Khalifa Dubai Mall Metro Station","Dubai Mall","Downtown Dubai","0","0","","Vida Dubai Mall"
