TRANSACTION_NUMBER,INSTANCE_DATE,GROUP_EN,PROCEDURE_EN,IS_OFFPLAN_EN,IS_FREE_HOLD_EN,USAGE_EN,AREA_EN,PROP_TYPE_EN,PROP_SB_TYPE_EN,TRANS_VALUE,PROCEDURE_AREA,ACTUAL_AREA,ROOMS_EN,PARKING,NEAREST_METRO_EN,NEAREST_MALL_EN,NEAREST_LANDMARK_EN,TOTAL_BUYER,TOTAL_SELLER,MASTER_PROJECT_EN,PROJECT_EN
"190-513-2026","2026-02-19 12:22:06","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2780000","145.86","145.86","3 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
"190-516-2026","2026-02-19 13:21:22","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","690000","174","174","3 B/R","","","","","0","0","","The Valley - Orania"
"190-521-2026","2026-02-20 10:53:24","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","1470000","144.32","144.32","3 B/R","","","","Al Makhtoum International Airport","0","0","","Greenview 2"
"190-529-2026","2026-02-24 14:21:56","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","1262400","226.27","226.27","4 B/R","","","","","0","0","","Aura"
"190-530-2026","2026-02-20 12:34:11","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","MBR DISTRICT 7","Building","Villa","2340000","133.63","133.63","2 B/R","","Noor Bank Metro Station","Dubai Mall","Downtown Dubai","0","0","","MAG EYE Phase 1"
"190-552-2026","2026-02-24 09:32:41","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","1800000","141.04","141.04","3 B/R","","","","Al Makhtoum International Airport","0","0","","Greenview"
"190-563-2026","2026-02-25 10:36:51","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2640000","117.98","117.98","3 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"190-564-2026","2026-02-25 11:55:19","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3480000","324.88","324.88","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"190-565-2026","2026-02-25 12:45:49","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","1450000","173.17","173.17","4 B/R","","","","","0","0","","Alicante villas"
"190-571-2026","2026-02-26 10:00:13","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","3570000","226.83","226.83","4 B/R","","","","","0","0","","Aura"
"190-579-2026","2026-02-26 12:01:34","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3500000","287.99","287.99","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"190-582-2026","2026-02-26 12:54:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4214000","226.1","226.1","5 B/R","","","","","0","0","","Aura"
"190-586-2026","2026-02-26 14:35:21","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Yufrah 1","Building","Villa","506471","261.01","261.01","4 B/R","","","","","0","0","","The Valley - Orania"
"190-599-2026","2026-02-27 11:01:18","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2800000","138.67","138.67","3 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"190-600-2026","2026-02-27 10:38:29","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","1865500","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"190-607-2026","2026-02-27 11:40:36","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2050000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"190-614-2026","2026-03-03 10:36:37","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3600000","299.04","299.04","4 B/R","","","","","0","0","","Mudon Al Ranim 4"
"190-621-2026","2026-03-02 11:07:17","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","3360000","149.32","149.32","3 B/R","","","","","0","0","","Aura"
"190-622-2026","2026-03-02 11:22:42","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3680000","145.8","145.8","4 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"190-652-2026","2026-03-06 10:19:44","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","1444000","231.01","231.01","4 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 2"
"190-667-2026","2026-03-09 11:14:59","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","3320000","168","168","3 B/R","","","","","0","0","","Mudon Al Ranim 4"
"190-674-2026","2026-03-09 10:50:27","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2400000","255.65","255.65","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"190-692-2026","2026-03-10 11:17:35","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2800000","264.29","264.29","3 B/R","","","","","0","0","","The Pulse- Beachfront"
"190-711-2026","2026-03-11 10:41:40","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","2780000","144.84","144.84","3 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
"190-717-2026","2026-03-11 12:28:16","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","EMAAR SOUTH","Building","Villa","2288000","230.96","230.96","4 B/R","","","","Al Makhtoum International Airport","0","0","","Parkside 2"
"190-719-2026","2026-03-11 13:58:44","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","3240000","252.99","252.99","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"190-724-2026","2026-03-11 16:45:06","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4550000","235.6","235.6","5 B/R","","","","","0","0","","Aura"
"190-734-2026","2026-03-13 12:08:35","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE FIELD","Building","Villa","2394000","191.88","191.88","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"190-743-2026","2026-03-13 11:02:16","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","2900000","290.58","290.58","3 B/R","","","","","0","0","","The Pulse- Beachfront"
"190-748-2026","2026-03-14 10:57:33","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","913443","257.52","257.52","4 B/R","","","","","0","0","","The Valley-Nara"
"190-749-2026","2026-03-16 09:44:49","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","3600000","201.92","201.92","4 B/R","","","","","0","0","","Elan"
"190-762-2026","2026-03-16 14:19:30","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3000000","138.68","138.68","3 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"190-765-2026","2026-03-17 10:07:46","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3720000","187.6","187.6","4 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"190-783-2026","2026-03-18 12:06:00","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","THE FIELD","Building","Villa","2193020","283.16","283.16","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"190-797-2026","2026-03-18 16:48:41","Mortgage","Delayed Mortgage","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","1955942","420.01","420.01","5 B/R","","","","","0","0","","Arabian Ranches lll - June"
"191-3-2026","2026-03-12 13:48:21","Mortgage","Modify Delayed Mortgage ","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","1595000","128.58","128.58","3 B/R","","","","Global Village","0","0","","Arabian Ranches III - SUN"
"219-70-2026","2026-02-09 11:54:03","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","3249869.66","248.79","248.79","4 B/R","","","","","0","0","","Aura"
"219-73-2026","2026-02-12 11:15:06","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","4570000","245.25","245.25","4 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
"219-74-2026","2026-02-11 19:51:59","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4652501","261.8","261.8","4 B/R","","","","","0","0","","Mudon Al Ranim 4"
"219-94-2026","2026-03-06 13:43:05","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","27449.43","1","225.87","5 B/R","","","","","0","0","","Aura"
"219-97-2026","2026-03-10 13:08:51","Gifts","Grant on Delayed Sell","Ready","Free Hold","Residential","TILAL AL GHAF","Building","Villa","2360594.76","100.97","201.94","4 B/R","","","","","0","0","","Elan"
"32-7-2026","2026-02-17 17:16:13","Mortgage","Lease to Own Modify","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","380000","174","174","3 B/R","","","","","0","0","","The Valley - Eden"
"39-129-2026","2026-02-18 11:47:56","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","3500000","910.89","910.89","4 B/R","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-135-2026","2026-02-19 10:44:53","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","4000000","875","875","4 B/R","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-137-2026","2026-02-19 12:58:58","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","2500000","1225.28","1225.28","4 B/R","","DANUBE Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-140-2026","2026-02-20 10:25:27","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","3125000","375","375","3 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-144-2026","2026-02-24 10:18:11","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","2900000","375","375","3 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-167-2026","2026-03-09 15:22:23","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","3992000","375","375","3 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"39-97-2026","2026-02-09 10:27:20","Mortgage","Development Mortgage","Ready","Non Free Hold","Residential","DUBAI INVESTMENT PARK FIRST","Building","Villa","2399927.1","375","375","3 B/R","","Ibn Battuta Metro Station","Ibn-e-Battuta Mall","Expo 2020 Site","0","0","",""
"41-2100-2026","2026-02-02 11:58:02","Sales","Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4125000","146.7","146.7","3 B/R","","","","","0","0","","Aura"
"41-2131-2026","2026-02-02 14:46:40","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4180000","252.96","252.96","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"41-2259-2026","2026-02-04 11:41:17","Sales","Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","4400000","143.85","143.85","3 B/R","","","","","0","0","","Aura"
"41-2315-2026","2026-02-05 12:00:18","Sales","Delayed Sell","Ready","Free Hold","Residential","CHERRYWOODS","Building","Villa","3250000","179.99","179.99","3 B/R","","","","Dubai Cycling Course","0","0","","Cherrywoods"
"41-2377-2026","2026-02-05 16:51:25","Sales","Delayed Sell","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3675000","187.48","187.48","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"41-2387-2026","2026-02-06 13:11:07","Sales","Delayed Sell","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3000000","191.4","191.4","3 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"41-2419-2026","2026-02-06 09:34:44","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4550000","315.09","315.09","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"41-2454-2026","2026-02-06 11:37:00","Sales","Delayed Sell","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","5450000","302.3","302.3","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"41-2459-2026","2026-02-06 12:39:39","Sales","Delayed Sell","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","4700000","248.86","248.86","4 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
"41-2462-2026","2026-02-06 12:00:09","Sales","Delayed Sell","Ready","Free Hold","Residential","Wadi Al Safa 7","Building","Villa","738750","80.34","80.34","2 B/R","","","","","0","0","","Rukan 3"
"41-2468-2026","2026-02-06 13:23:05","Sales","Delayed Sell","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2850000","174","174","3 B/R","","","","","0","0","","The Valley-Nara"
"41-2543-2026","2026-02-09 13:03:59","Sales","Delayed Sell","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","5800000","300","300","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"41-2546-2026","2026-02-09 13:33:50","Sales","Delayed Sell","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","2700000","174","174","3 B/R","","","","","0","0","","The Valley - Eden"
"41-2551-2026","2026-02-09 14:21:31","Sales","Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","6450000","228.1","228.1","5 B/R","","","","","0","0","","Aura"
"41-2588-2026","2026-02-11 12:21:29","Sales","Delayed Sell","Ready","Free Hold","Residential","THE FIELD","Building","Villa","3530000","187.22","187.22","4 B/R","","","","IMG World Adventures","0","0","","THE FIELDS AT D11 - MBRMC"
"41-2598-2026","2026-02-10 12:03:38","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4950000","478.53","478.53","4 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"41-2661-2026","2026-02-11 13:53:21","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4200000","349.78","349.78","4 B/R","","","","","0","0","","The Pulse- Beachfront"
"41-2728-2026","2026-02-12 11:15:00","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","5860000","391.9","391.9","5 B/R","","","","","0","0","","The Pulse Beachfront 3 "
"41-2812-2026","2026-02-13 10:31:38","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4225000","325.87","325.87","4 B/R","","","","","0","0","","The Pulse- Beachfront"
"41-2846-2026","2026-02-13 14:50:35","Sales","Delayed Sell","Ready","Free Hold","Residential","THE VALLEY","Building","Villa","3680000","257.52","257.52","4 B/R","","","","","0","0","","The Valley-Nara"
"41-2932-2026","2026-02-16 17:08:16","Sales","Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Fourth","Building","Villa","5950000","237.88","237.88","5 B/R","","","","","0","0","","Aura"
"41-2998-2026","2026-02-17 15:31:10","Sales","Delayed Sell","Ready","Free Hold","Residential","VILLANOVA","Building","Villa","3850000","234.8","234.8","4 B/R","","","","IMG World Adventures","0","0","","La Rosa"
"41-2999-2026","2026-02-17 12:59:15","Sales","Delayed Sell","Ready","Free Hold","Residential","Al Hebiah Sixth","Building","Villa","4100000","338.45","338.45","4 B/R","","","","","0","0","","Mudon Al Ranim 4"
"41-3014-2026","2026-02-17 14:39:17","Sales","Delayed Sell","Ready","Free Hold","Residential","Wadi Al Safa 5","Building","Villa","6000000","389.98","389.98","4 B/R","","","","","0","0","","Arabian Ranches lll - June"
"41-3181-2026","2026-02-19 10:20:28","Sales","Delayed Sell","Ready","Free Hold","Residential","Madinat Al Mataar","Building","Villa","4650000","372.97","372.97","4 B/R","","","","","0","0","","The Pulse Beachfront 2"
"41-3208-2026","2026-02-19 12:06:18","Sales","Delayed Sell","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","4300000","142.92","142.92","4 B/R","","","","","0","0","","Arabain Ranches lll - Bliss"
"41-3218-2026","2026-02-19 12:01:00","Sales","Delayed Sell","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3100000","128.58","128.58","3 B/R","","","","Global Village","0","0","","Arabian Ranches III - SUN"
"41-3224-2026","2026-02-19 12:21:58","Sales","Delayed Sell","Ready","Free Hold","Residential","ARABIAN RANCHES III","Building","Villa","3475000","145.86","145.86","3 B/R","","","","Hamdan Sports Complex","0","0","","Arabian Ranches lll - Ruba"
